s10100, 0.0, 0.0, 0.0, 20569366.0, 34064020.0, 11793124.0, 30224.873, 11953.245, 822896.56, 13332336.0, 4250854.5, 3208632.8, 118351960.0, 111460344.0, 16191490.0, 11323717.0, 1973976.4, 0.11623289
s10200, 0.0, 0.0, 0.0, 6274446.5, 23570128.0, 3737490.0, 34429.23, 7300.7754, 566783.6, 9762535.0, 1407430.1, 2161559.5, 36744548.0, 34988810.0, 10700808.0, 7701715.5, 1457927.2, 0.0
s10214, 0.0, 0.0, 0.0, 1169573.1, 568880.3, 1541556.1, 4820.323, 2816.6335, 38906.523, 282242.38, 651158.94, 87059.23, 6267188.0, 6401928.5, 407702.38, 236574.64, 102266.89, 0.0
s10226, 0.0, 0.0, 0.0, 16009307.0, 5763800.0, 9558179.0, 10057.09, 12040.763, 250447.69, 3169661.5, 4244480.5, 954464.94, 89278970.0, 84355460.0, 3803562.2, 2281244.0, 379512.8, 1665.2496
s10240, 0.0, 0.0, 0.0, 3343765.8, 4945423.0, 1977552.2, 5381.402, 0.0, 95090.79, 1799545.6, 626373.75, 545565.3, 16921746.0, 15797665.0, 2449400.8, 1712226.2, 351528.97, 0.0
s10300, 0.0, 0.0, 0.0, 27577986.0, 42196500.0, 15010853.0, 63142.52, 40392.387, 1412604.0, 16590090.0, 6511299.5, 4545544.5, 151190800.0, 140694450.0, 21242464.0, 12893967.0, 2331745.5, 0.0
s10400, 0.0, 0.0, 0.0, 12404346.0, 28228124.0, 6694588.5, 37579.582, 2784.529, 821616.6, 10958512.0, 2364365.2, 2669159.8, 73591130.0, 71528180.0, 13393838.0, 8600584.0, 3011397.2, 0.0
s10410, 0.0, 0.0, 0.0, 103681.8, 0.0, 23870.752, 0.0, 0.0, 0.0, 0.0, 0.0, 4256.004, 665592.8, 665592.8, 42687.734, 0.0, 3848.6875, 0.0
s10426, 0.0, 0.0, 0.0, 4372643.0, 1129165.0, 3705820.8, 3610.017, 32092.05, 75035.51, 556020.0, 2303690.2, 169871.19, 25256934.0, 21579334.0, 818921.44, 384753.03, 85000.21, 0.0
s10500, 0.0, 0.0, 0.0, 551532.1, 3143372.2, 279077.8, 0.0, 0.0, 44308.27, 1097321.2, 29283.72, 300713.0, 4189604.5, 3943554.0, 1363217.6, 907770.56, 245298.69, 0.0
s10600, 0.0, 0.0, 0.0, 9184929.0, 30668462.0, 4617792.0, 30743.213, 804.9849, 581050.56, 11851214.0, 1657575.1, 2923366.0, 54195132.0, 49954930.0, 14362716.0, 9429309.0, 1526089.0, 30013.99
s10609, 0.0, 0.0, 0.0, 127284.055, 138741.42, 97284.02, 0.0, 0.0, 7985.1577, 84064.18, 23087.941, 6926.884, 558214.56, 558214.56, 45761.766, 67699.69, 5512.399, 0.0
s10614, 0.0, 0.0, 0.0, 359340.3, 0.0, 938130.56, 0.0, 23422.555, 14868.332, 33588.1, 668060.1, 12897.83, 1415385.9, 588036.6, 0.0, 0.0, 0.0, 0.0
s10626, 0.0, 0.0, 0.0, 14519095.0, 4758662.5, 12717430.0, 15017.978, 47130.45, 385539.78, 2924513.5, 7606767.0, 909972.56, 66481388.0, 57075890.0, 3815159.5, 1667671.8, 300299.7, 3184.0125
s10650, 0.0, 0.0, 0.0, 2991232.5, 132109.1, 3117684.0, 3328.0393, 25224.027, 46851.043, 374389.6, 2337554.0, 52179.3, 14699221.0, 11942060.0, 545118.9, 146313.23, 54604.836, 0.0
s20700, 0.0, 0.0, 0.0, 15568223.0, 3647208.5, 4664094.0, 2507269.5, 746939.06, 111739160.0, 29097682.0, 10385468.0, 8323373.5, 94314216.0, 92736380.0, 6286234.5, 1695182.1, 2638091.5, 1644.6783
s20718, 0.0, 0.0, 0.0, 383548.5, 0.0, 115193.69, 98145.61, 26786.996, 3962657.0, 964876.1, 415666.1, 271382.78, 3260809.0, 2880525.0, 149311.52, 15173.063, 79173.38, 0.0
s20729, 0.0, 0.0, 0.0, 679353.0, 365798.2, 113826.85, 250001.98, 12391.117, 8044312.5, 2274764.2, 369549.56, 689010.94, 4033780.8, 3970359.8, 511619.3, 204949.42, 262386.72, 0.0
s20740, 0.0, 0.0, 0.0, 527934.3, 228992.14, 252989.83, 37633.55, 30786.453, 1775370.0, 510326.47, 442633.66, 141101.12, 2446428.2, 2439380.8, 164916.27, 70439.13, 52027.137, 0.0
s20800, 0.0, 0.0, 0.0, 740508.9, 160760.05, 107796.33, 200390.25, 13087.597, 11097469.0, 2865861.2, 399249.88, 848090.2, 4720678.0, 4750324.5, 486127.5, 67634.33, 247882.81, 0.0
s30900, 0.0, 0.0, 0.0, 10257562.0, 224295.12, 5124474.0, 1174.0402, 0.0, 5142.0527, 0.0, 10659119.0, 3945005.8, 47735784.0, 47898450.0, 1007567.94, 713929.4, 871542.94, 238270.83
s30923, 0.0, 0.0, 0.0, 535558.4, 0.0, 137654.95, 0.0, 0.0, 0.0, 0.0, 581855.0, 437171.3, 2038117.1, 2118150.8, 601107.8, 595794.06, 167986.23, 0.0
s31000, 0.0, 0.0, 0.0, 17476260.0, 2264176.5, 3499843.0, 54711.86, 0.0, 159503.88, 12214.415, 15596283.0, 45886000.0, 87613130.0, 86829520.0, 12424064.0, 10605908.0, 1023544.56, 0.0
s31023, 0.0, 0.0, 0.0, 58037.176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29806.31, 505929.53, 374446.2, 374446.2, 0.0, 0.0, 0.0, 0.0
s31046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49002.695, 0.0, 220405.0, 435009.88, 26382.234, 0.0, 0.0, 0.0
s41100, 0.0, 0.0, 0.0, 21273902.0, 746161.44, 1635607.2, 614959.44, 552906.9, 1424345.9, 20598392.0, 41188236.0, 7561574.0, 159646670.0, 143270830.0, 8752438.0, 6875730.5, 1187898.2, 0.0
s41200, 0.0, 0.0, 0.0, 832580.2, 0.0, 11816.146, 32063.742, 0.0, 72033.445, 1070129.6, 1238434.8, 395091.12, 5850800.0, 4898160.0, 516744.5, 310813.03, 51177.758, 0.0
s41300, 0.0, 0.0, 0.0, 8258374.0, 2405.2012, 828313.0, 65853.06, 354237.06, 104497.45, 2391307.2, 15530990.0, 716433.3, 55145304.0, 44273350.0, 1047681.3, 583159.5, 266219.9, 0.0
s41400, 0.0, 0.0, 0.0, 24876708.0, 1106779.9, 2106014.5, 923744.25, 920626.7, 1909733.0, 22067144.0, 44105452.0, 8548766.0, 178168300.0, 161755950.0, 9308908.0, 8084572.5, 1115777.4, 0.0
s41403, 0.0, 0.0, 0.0, 65315.67, 0.0, 0.0, 0.0, 0.0, 8404.6, 93193.53, 114977.17, 26334.416, 648510.44, 648510.44, 37555.6, 25213.8, 0.0, 0.0
s41408, 0.0, 0.0, 0.0, 1456322.1, 0.0, 142510.52, 11863.916, 77852.484, 30216.951, 382451.84, 2610305.2, 150738.1, 10158528.0, 6230751.5, 188230.06, 133731.28, 22125.004, 0.0
s41422, 0.0, 0.0, 0.0, 1072009.4, 0.0, 77734.76, 9910.895, 32928.84, 22566.324, 418280.34, 2265570.8, 190202.14, 6985303.0, 5040648.5, 212054.7, 161029.52, 18365.78, 0.0
s41436, 0.0, 0.0, 0.0, 2006773.9, 0.0, 218152.8, 21712.518, 113788.17, 62473.1, 1225711.2, 3625163.2, 460465.53, 13581431.0, 12552532.0, 553118.94, 408504.75, 46036.105, 0.0
s41441, 0.0, 0.0, 0.0, 3099257.8, 0.0, 93110.68, 225115.7, 70332.12, 370663.16, 4320188.5, 5305475.0, 1650476.1, 22664172.0, 22275494.0, 1730162.0, 1556134.5, 185580.14, 0.0
s41500, 0.0, 0.0, 0.0, 14061625.0, 0.0, 1016444.0, 286063.22, 356066.7, 556287.94, 9172761.0, 25736652.0, 3372044.2, 100708480.0, 92475440.0, 3998372.2, 2804989.0, 838079.06, 0.0
s41516, 0.0, 0.0, 0.0, 126953.94, 0.0, 21119.78, 8860.1, 0.0, 9272.197, 116875.06, 223480.89, 49192.188, 794178.0, 794178.0, 47098.906, 47098.906, 4425.558, 0.0
s41539, 0.0, 0.0, 0.0, 339440.22, 0.0, 11237.334, 0.0, 0.0, 0.0, 34442.324, 636375.25, 13355.488, 2842206.0, 2475473.0, 31157.77, 0.0, 0.0, 0.0
s41626, 0.0, 0.0, 0.0, 769200.75, 68072.76, 1576264.2, 0.0, 41561.266, 0.0, 0.0, 1345655.0, 138483.61, 5802143.0, 2936096.2, 37650.06, 26088.797, 4000.7134, 0.0
s51600, 0.0, 0.0, 0.0, 7101271.5, 9554503.0, 7905853.0, 34244.797, 86752.59, 58029.46, 875475.44, 5500715.5, 7201564.0, 44351444.0, 38137252.0, 2498047.2, 1127037.9, 797654.5, 5214.8525
s51610, 0.0, 0.0, 0.0, 2300634.2, 917892.25, 4029658.2, 3094.7053, 53166.223, 0.0, 15356.118, 2885834.8, 799311.44, 15949115.0, 11299482.0, 159273.11, 40803.21, 8948.758, 0.0
s51624, 0.0, 0.0, 0.0, 132805.48, 81464.63, 372784.97, 0.0, 11086.737, 0.0, 0.0, 230640.19, 91050.26, 1783177.1, 1241356.8, 0.0, 0.0, 0.0, 0.0
