s10100, 2592123.5, 5011498.5, 2094831.1, 4925819.5, 17821586.0, 7769544.0, 2090457.1, 787417.2, 10150625.0, 11365346.0, 7779606.5, 6283197.0, 19751942.0, 18896234.0, 3539130.2, 8549039.0, 42388084.0, 50635130.0, 5300473.0
s10200, 337017.25, 561773.7, 302430.34, 1399030.2, 8561259.0, 2132242.2, 1311172.9, 231687.27, 6402592.5, 5743360.0, 2212425.8, 3841424.0, 4208415.5, 5107794.0, 1461812.6, 4819158.0, 20739812.0, 29488008.0, 3378408.0
s10214, 7041826.0, 20560774.0, 670627.25, 6792025.5, 2629550.0, 4447816.5, 125236.41, 251503.4, 633522.75, 1170135.2, 2094052.0, 475122.38, 21239704.0, 2490923.5, 716562.7, 988275.06, 5369513.0, 5520195.5, 329764.44
s10226, 8517732.0, 21574684.0, 4066445.5, 8409952.0, 11610815.0, 9044074.0, 695511.06, 749654.25, 3409687.0, 5098715.0, 7254440.0, 2220591.5, 31839484.0, 20728384.0, 2841107.2, 4377555.0, 36283330.0, 39313924.0, 1763920.2
s10240, 193188.53, 285551.3, 147029.08, 516558.3, 2308676.0, 972749.06, 289206.4, 119880.68, 1433159.6, 1652616.9, 1193493.1, 780063.44, 2378523.0, 2168306.5, 330724.06, 1067898.5, 4170709.0, 5325546.5, 736457.2
s10300, 9754425.0, 20773030.0, 5621739.0, 12372304.0, 32675532.0, 15565770.0, 3010496.8, 1209338.2, 14462174.0, 18887494.0, 12242228.0, 9196656.0, 42762940.0, 32451896.0, 6815817.0, 15724571.0, 63187388.0, 76070220.0, 7670867.0
s10400, 1931861.2, 3509050.0, 1519521.2, 6361120.0, 24382166.0, 7704807.0, 2115376.8, 582168.6, 10346844.0, 14035650.0, 6514910.5, 6954641.5, 30723480.0, 30383422.0, 6432323.5, 11596878.0, 83872856.0, 107153000.0, 5382391.0
s10410, 44069.29, 53618.996, 28696.436, 105036.6, 171971.27, 135654.06, 6983.605, 6478.1655, 36227.45, 81839.125, 98387.14, 27170.217, 463016.9, 463016.9, 23220.04, 65907.77, 833438.56, 837287.25, 17459.012
s10426, 10797677.0, 31657668.0, 7164238.0, 19309092.0, 5468887.0, 14182298.0, 264400.53, 705426.7, 1314362.1, 2582736.0, 8141542.5, 1037220.5, 69864510.0, 20433728.0, 1684663.0, 2143559.5, 30414384.0, 31765286.0, 671898.2
s10500, 102862.945, 56706.188, 103474.195, 315638.56, 2632478.2, 405879.25, 240599.95, 28296.1, 1207758.1, 1670970.1, 400463.28, 774022.56, 1288145.2, 1649974.2, 772150.75, 1305840.5, 3907218.0, 6926374.5, 600856.75
s10600, 3803003.8, 7526239.5, 2779998.0, 3834147.2, 13755770.0, 5354001.0, 1793009.8, 405451.1, 8851501.0, 9233289.0, 4497037.0, 5227639.0, 12219842.0, 9161223.0, 2383001.8, 7656728.0, 21797622.0, 26166444.0, 4569388.5
